"","id","guild","sci_name","species","pop","bootstrap","time_index","left_time_boundary","time","right_time_boundary","lambda","Ne"
"230","CLK_IDN.2","Generalist","Amphiprion clarkii","CLK","IDN","2",9,22850,28403.625,33957.25,402.295,3.10717259722343
"231","CLK_IDN.2","Generalist","Amphiprion clarkii","CLK","IDN","2",10,33957.25,42126.6875,50296.125,567.317,2.20335368057012
"232","CLK_IDN.2","Generalist","Amphiprion clarkii","CLK","IDN","2",11,50296.125,62313.625,74331.125,895.697,1.39556122215437
"233","CLK_IDN.2","Generalist","Amphiprion clarkii","CLK","IDN","2",12,74331.125,92009,109686.875,1331.3,0.938931871103433
"234","CLK_IDN.2","Generalist","Amphiprion clarkii","CLK","IDN","2",13,109686.875,135691.5625,161696.25,1713.7,0.729415883760285
"235","CLK_IDN.2","Generalist","Amphiprion clarkii","CLK","IDN","2",14,161696.25,199949.375,238202.5,1881.95,0.664204681314594
"236","CLK_IDN.2","Generalist","Amphiprion clarkii","CLK","IDN","2",15,238202.5,294473.75,350745,1943.5,0.64316953949061
"237","CLK_IDN.2","Generalist","Amphiprion clarkii","CLK","IDN","2",16,350745,433521.875,516298.75,1875.85,0.66636458138977
"238","CLK_IDN.2","Generalist","Amphiprion clarkii","CLK","IDN","2",17,516298.75,638064.375,759830,1610.3,0.776252872135627
"241","CLK_IDN.20","Generalist","Amphiprion clarkii","CLK","IDN","20",0,0,195.516875,391.03375,177.307,7.04991906692911
"242","CLK_IDN.20","Generalist","Amphiprion clarkii","CLK","IDN","20",1,391.03375,678.64375,966.25375,177.307,7.04991906692911
"243","CLK_IDN.20","Generalist","Amphiprion clarkii","CLK","IDN","20",2,966.25375,1389.333125,1812.4125,634.906,1.96879538073353
"244","CLK_IDN.20","Generalist","Amphiprion clarkii","CLK","IDN","20",3,1812.4125,2434.775,3057.1375,356.561,3.50571150518425
"245","CLK_IDN.20","Generalist","Amphiprion clarkii","CLK","IDN","20",4,3057.1375,3972.6375,4888.1375,318.787,3.92111347075006
"246","CLK_IDN.20","Generalist","Amphiprion clarkii","CLK","IDN","20",5,4888.1375,6234.8625,7581.5875,220.954,5.65728613195507
"247","CLK_IDN.20","Generalist","Amphiprion clarkii","CLK","IDN","20",6,7581.5875,9562.65,11543.7125,215.085,5.81165585698677
"248","CLK_IDN.20","Generalist","Amphiprion clarkii","CLK","IDN","20",7,11543.7125,14457.91875,17372.125,234.571,5.32887697115159
"249","CLK_IDN.20","Generalist","Amphiprion clarkii","CLK","IDN","20",8,17372.125,21658.9375,25945.75,284.107,4.39975079811479
"250","CLK_IDN.20","Generalist","Amphiprion clarkii","CLK","IDN","20",9,25945.75,32251.75,38557.75,378.358,3.30374935907262
"251","CLK_IDN.20","Generalist","Amphiprion clarkii","CLK","IDN","20",10,38557.75,47834,57110.25,585.434,2.13516809751398
"252","CLK_IDN.20","Generalist","Amphiprion clarkii","CLK","IDN","20",11,57110.25,70755.8125,84401.375,1005.16,1.24358311114648
"253","CLK_IDN.20","Generalist","Amphiprion clarkii","CLK","IDN","20",12,84401.375,104474.25,124547.125,1344.65,0.929609935670992
"254","CLK_IDN.20","Generalist","Amphiprion clarkii","CLK","IDN","20",13,124547.125,154074.8125,183602.5,1473.01,0.848602521367811
"255","CLK_IDN.20","Generalist","Amphiprion clarkii","CLK","IDN","20",14,183602.5,227038.125,270473.75,1470.95,0.849790951425949
"256","CLK_IDN.20","Generalist","Amphiprion clarkii","CLK","IDN","20",15,270473.75,334368.75,398263.75,1417.05,0.882114251437846
"257","CLK_IDN.20","Generalist","Amphiprion clarkii","CLK","IDN","20",16,398263.75,492254.375,586245,1386.85,0.901323142373004
"258","CLK_IDN.20","Generalist","Amphiprion clarkii","CLK","IDN","20",17,586245,724507.5,862770,1464.19,0.853714340352003
"259","CLK_IDN.20","Generalist","Amphiprion clarkii","CLK","IDN","20",18,862770,1066160,1269550,220167,0.00567750843677754
"260","CLK_IDN.20","Generalist","Amphiprion clarkii","CLK","IDN","20",19,1269550,1269550,Inf,220167,0.00567750843677754
"263","CLK_IDN.21","Generalist","Amphiprion clarkii","CLK","IDN","21",2,813.10625,1169.128125,1525.15,2250.74,0.555372899579694
"264","CLK_IDN.21","Generalist","Amphiprion clarkii","CLK","IDN","21",3,1525.15,2048.86875,2572.5875,2186.53,0.571682071592889
"265","CLK_IDN.21","Generalist","Amphiprion clarkii","CLK","IDN","21",4,2572.5875,3342.9875,4113.3875,279.992,4.46441326895054
"266","CLK_IDN.21","Generalist","Amphiprion clarkii","CLK","IDN","21",5,4113.3875,5246.6625,6379.9375,344.892,3.624322976468
"267","CLK_IDN.21","Generalist","Amphiprion clarkii","CLK","IDN","21",6,6379.9375,8047.00625,9714.075,632.521,1.97621897138593
"268","CLK_IDN.21","Generalist","Amphiprion clarkii","CLK","IDN","21",7,9714.075,12166.35,14618.625,567.58,2.20233271080729
"269","CLK_IDN.21","Generalist","Amphiprion clarkii","CLK","IDN","21",8,14618.625,18226,21833.375,408.158,3.06253950675964
"270","CLK_IDN.21","Generalist","Amphiprion clarkii","CLK","IDN","21",9,21833.375,27139.9375,32446.5,448.561,2.78668898990327
"271","CLK_IDN.21","Generalist","Amphiprion clarkii","CLK","IDN","21",10,32446.5,40252.5,48058.5,597.148,2.09328340712855
"272","CLK_IDN.21","Generalist","Amphiprion clarkii","CLK","IDN","21",11,48058.5,59541.3125,71024.125,892.127,1.40114580099022
"273","CLK_IDN.21","Generalist","Amphiprion clarkii","CLK","IDN","21",12,71024.125,87915.5625,104807,1372.36,0.910839721355913
"274","CLK_IDN.21","Generalist","Amphiprion clarkii","CLK","IDN","21",13,104807,129654.75,154502.5,1792.55,0.697330618392792
"275","CLK_IDN.21","Generalist","Amphiprion clarkii","CLK","IDN","21",14,154502.5,191053.75,227605,1929.93,0.647691885197909
"276","CLK_IDN.21","Generalist","Amphiprion clarkii","CLK","IDN","21",15,227605,281373.125,335141.25,1838.33,0.679964968204838
"277","CLK_IDN.21","Generalist","Amphiprion clarkii","CLK","IDN","21",16,335141.25,414234.375,493327.5,1650.82,0.757199452393356
"278","CLK_IDN.21","Generalist","Amphiprion clarkii","CLK","IDN","21",17,493327.5,609676.25,726025,1589.19,0.786564224542062
"279","CLK_IDN.21","Generalist","Amphiprion clarkii","CLK","IDN","21",18,726025,897175.625,1068326.25,261589,0.004778488392096
"280","CLK_IDN.21","Generalist","Amphiprion clarkii","CLK","IDN","21",19,1068326.25,1068326.25,Inf,261589,0.004778488392096
"283","CLK_IDN.22","Generalist","Amphiprion clarkii","CLK","IDN","22",2,849.21625,1221.051875,1592.8875,1465.16,0.853149144120778
"284","CLK_IDN.22","Generalist","Amphiprion clarkii","CLK","IDN","22",3,1592.8875,2139.8625,2686.8375,975.784,1.28102120961196
"285","CLK_IDN.22","Generalist","Amphiprion clarkii","CLK","IDN","22",4,2686.8375,3491.45,4296.0625,563.716,2.21742863427683
"286","CLK_IDN.22","Generalist","Amphiprion clarkii","CLK","IDN","22",5,4296.0625,5479.6625,6663.2625,548.544,2.2787597713219
"287","CLK_IDN.22","Generalist","Amphiprion clarkii","CLK","IDN","22",6,6663.2625,8404.36875,10145.475,384.345,3.25228635730919
"288","CLK_IDN.22","Generalist","Amphiprion clarkii","CLK","IDN","22",7,10145.475,12706.675,15267.875,292.7,4.27058421592074
"289","CLK_IDN.22","Generalist","Amphiprion clarkii","CLK","IDN","22",8,15267.875,19035.4375,22803,334.541,3.73646279529265
"290","CLK_IDN.22","Generalist","Amphiprion clarkii","CLK","IDN","22",9,22803,28345.1875,33887.375,432.678,2.88898441797364
"291","CLK_IDN.22","Generalist","Amphiprion clarkii","CLK","IDN","22",10,33887.375,42040.0625,50192.75,625.868,1.99722625218097
"292","CLK_IDN.22","Generalist","Amphiprion clarkii","CLK","IDN","22",11,50192.75,62185.5,74178.25,1117.94,1.11812798540172
"293","CLK_IDN.22","Generalist","Amphiprion clarkii","CLK","IDN","22",12,74178.25,91819.8125,109461.375,1452.03,0.860863756258479
"294","CLK_IDN.22","Generalist","Amphiprion clarkii","CLK","IDN","22",13,109461.375,135412.5625,161363.75,1595.18,0.783610627013879
"295","CLK_IDN.22","Generalist","Amphiprion clarkii","CLK","IDN","22",14,161363.75,199538.125,237712.5,1586.73,0.787783680903493
"296","CLK_IDN.22","Generalist","Amphiprion clarkii","CLK","IDN","22",15,237712.5,293868.125,350023.75,1559.29,0.801646903398342
"297","CLK_IDN.22","Generalist","Amphiprion clarkii","CLK","IDN","22",16,350023.75,432630,515236.25,1566.52,0.797947041850726
"298","CLK_IDN.22","Generalist","Amphiprion clarkii","CLK","IDN","22",17,515236.25,636751.875,758267.5,1723.76,0.725158954842902
"299","CLK_IDN.22","Generalist","Amphiprion clarkii","CLK","IDN","22",18,758267.5,937018.75,1115770,250475,0.00499051801577004
"300","CLK_IDN.22","Generalist","Amphiprion clarkii","CLK","IDN","22",19,1115770,1115770,Inf,250475,0.00499051801577004
"303","CLK_IDN.23","Generalist","Amphiprion clarkii","CLK","IDN","23",2,855.8375,1230.56875,1605.3,193.073,6.47423513386129
"304","CLK_IDN.23","Generalist","Amphiprion clarkii","CLK","IDN","23",3,1605.3,2156.54375,2707.7875,473.522,2.63979287129215
"305","CLK_IDN.23","Generalist","Amphiprion clarkii","CLK","IDN","23",4,2707.7875,3518.675,4329.5625,1732.26,0.721600683500167
"306","CLK_IDN.23","Generalist","Amphiprion clarkii","CLK","IDN","23",5,4329.5625,5522.39375,6715.225,1034.09,1.20879227146573
"307","CLK_IDN.23","Generalist","Amphiprion clarkii","CLK","IDN","23",6,6715.225,8469.9,10224.575,484.645,2.57920746113134
"308","CLK_IDN.23","Generalist","Amphiprion clarkii","CLK","IDN","23",7,10224.575,12805.725,15386.875,351.586,3.55531790230555
"309","CLK_IDN.23","Generalist","Amphiprion clarkii","CLK","IDN","23",8,15386.875,19183.875,22980.875,350.98,3.56145649324748
"310","CLK_IDN.23","Generalist","Amphiprion clarkii","CLK","IDN","23",9,22980.875,28566.25,34151.625,429.302,2.91170318330686
"311","CLK_IDN.23","Generalist","Amphiprion clarkii","CLK","IDN","23",10,34151.625,42367.875,50584.125,561.432,2.22644950768749
"312","CLK_IDN.23","Generalist","Amphiprion clarkii","CLK","IDN","23",11,50584.125,62670.375,74756.625,825.73,1.5138120208785
"313","CLK_IDN.23","Generalist","Amphiprion clarkii","CLK","IDN","23",12,74756.625,92535.6875,110314.75,1320.53,0.946589626892233
"314","CLK_IDN.23","Generalist","Amphiprion clarkii","CLK","IDN","23",13,110314.75,136468,162621.25,1673.42,0.746973264332923
"315","CLK_IDN.23","Generalist","Amphiprion clarkii","CLK","IDN","23",14,162621.25,201093.75,239566.25,1773.77,0.704713688922465
"316","CLK_IDN.23","Generalist","Amphiprion clarkii","CLK","IDN","23",15,239566.25,296160,352753.75,1753.46,0.712876256087963
"317","CLK_IDN.23","Generalist","Amphiprion clarkii","CLK","IDN","23",16,352753.75,436003.75,519253.75,1704.1,0.733525027873951
"318","CLK_IDN.23","Generalist","Amphiprion clarkii","CLK","IDN","23",17,519253.75,641716.25,764178.75,1770.85,0.705875709405088
"319","CLK_IDN.23","Generalist","Amphiprion clarkii","CLK","IDN","23",18,764178.75,944324.375,1124470,248327,0.00503368542284971
"320","CLK_IDN.23","Generalist","Amphiprion clarkii","CLK","IDN","23",19,1124470,1124470,Inf,248327,0.00503368542284971
"323","CLK_IDN.24","Generalist","Amphiprion clarkii","CLK","IDN","24",2,826.7725,1188.78,1550.7875,499.726,2.50137075117164
"324","CLK_IDN.24","Generalist","Amphiprion clarkii","CLK","IDN","24",3,1550.7875,2083.30625,2615.825,1018.12,1.2277531135819
"325","CLK_IDN.24","Generalist","Amphiprion clarkii","CLK","IDN","24",4,2615.825,3399.175,4182.525,1166.77,1.07133368187389
"326","CLK_IDN.24","Generalist","Amphiprion clarkii","CLK","IDN","24",5,4182.525,5334.85,6487.175,695.066,1.79839036868441
"327","CLK_IDN.24","Generalist","Amphiprion clarkii","CLK","IDN","24",6,6487.175,8182.2625,9877.35,356.807,3.50329449814606
"328","CLK_IDN.24","Generalist","Amphiprion clarkii","CLK","IDN","24",7,9877.35,12370.8625,14864.375,365.07,3.42400087654422
"329","CLK_IDN.24","Generalist","Amphiprion clarkii","CLK","IDN","24",8,14864.375,18532.375,22200.375,425.727,2.93615392023527
"330","CLK_IDN.24","Generalist","Amphiprion clarkii","CLK","IDN","24",9,22200.375,27596.125,32991.875,506.145,2.46964802576337
"331","CLK_IDN.24","Generalist","Amphiprion clarkii","CLK","IDN","24",10,32991.875,40929.0625,48866.25,627.154,1.99313087375669
"332","CLK_IDN.24","Generalist","Amphiprion clarkii","CLK","IDN","24",11,48866.25,60542.0625,72217.875,1087.31,1.14962614157876
"333","CLK_IDN.24","Generalist","Amphiprion clarkii","CLK","IDN","24",12,72217.875,89393.1875,106568.5,1418.99,0.880908251643775
"334","CLK_IDN.24","Generalist","Amphiprion clarkii","CLK","IDN","24",13,106568.5,131833.625,157098.75,1610.87,0.775978198116546
"335","CLK_IDN.24","Generalist","Amphiprion clarkii","CLK","IDN","24",14,157098.75,194264.375,231430,1603.55,0.779520439025911
"336","CLK_IDN.24","Generalist","Amphiprion clarkii","CLK","IDN","24",15,231430,286101.875,340773.75,1562.48,0.800010240131074
"337","CLK_IDN.24","Generalist","Amphiprion clarkii","CLK","IDN","24",16,340773.75,421196.875,501620,1528.8,0.817634746206175
"338","CLK_IDN.24","Generalist","Amphiprion clarkii","CLK","IDN","24",17,501620,619923.75,738227.5,1641.69,0.761410497718814
"339","CLK_IDN.24","Generalist","Amphiprion clarkii","CLK","IDN","24",18,738227.5,912255,1086282.5,257408,0.00485610392839383
"340","CLK_IDN.24","Generalist","Amphiprion clarkii","CLK","IDN","24",19,1086282.5,1086282.5,Inf,257408,0.00485610392839383
"343","CLK_IDN.25","Generalist","Amphiprion clarkii","CLK","IDN","25",2,949.42375,1365.136875,1780.85,1417.72,0.881697373247186
"345","CLK_IDN.25","Generalist","Amphiprion clarkii","CLK","IDN","25",4,3003.8875,3903.44375,4803,799.969,1.56256054922128
"347","CLK_IDN.25","Generalist","Amphiprion clarkii","CLK","IDN","25",6,7449.525,9396.08125,11342.6375,350.487,3.56646608861384
"348","CLK_IDN.25","Generalist","Amphiprion clarkii","CLK","IDN","25",7,11342.6375,14206.06875,17069.5,545.16,2.29290483527772
"349","CLK_IDN.25","Generalist","Amphiprion clarkii","CLK","IDN","25",8,17069.5,21281.625,25493.75,370.966,3.36958103977184
"350","CLK_IDN.25","Generalist","Amphiprion clarkii","CLK","IDN","25",9,25493.75,31689.9375,37886.125,363.318,3.44051216840344
"351","CLK_IDN.25","Generalist","Amphiprion clarkii","CLK","IDN","25",10,37886.125,47000.8125,56115.5,510.275,2.44965949732987
"352","CLK_IDN.25","Generalist","Amphiprion clarkii","CLK","IDN","25",11,56115.5,69523.375,82931.25,802.113,1.55838391847533
"353","CLK_IDN.25","Generalist","Amphiprion clarkii","CLK","IDN","25",12,82931.25,102654.5,122377.75,1244.55,1.0043790928448
"354","CLK_IDN.25","Generalist","Amphiprion clarkii","CLK","IDN","25",13,122377.75,151391.375,180405,1699.22,0.735631642753734
"355","CLK_IDN.25","Generalist","Amphiprion clarkii","CLK","IDN","25",14,180405,223083.75,265762.5,1783.61,0.700825853185394
"356","CLK_IDN.25","Generalist","Amphiprion clarkii","CLK","IDN","25",15,265762.5,328544.375,391326.25,1606.67,0.778006684633434
"357","CLK_IDN.25","Generalist","Amphiprion clarkii","CLK","IDN","25",16,391326.25,483680,576033.75,1368.69,0.913282043413775
"358","CLK_IDN.25","Generalist","Amphiprion clarkii","CLK","IDN","25",17,576033.75,711888.125,847742.5,1138.51,1.0979262369237
"359","CLK_IDN.25","Generalist","Amphiprion clarkii","CLK","IDN","25",18,847742.5,1047586.875,1247431.25,978.246,1.27779720029522
"360","CLK_IDN.25","Generalist","Amphiprion clarkii","CLK","IDN","25",19,1247431.25,1247431.25,Inf,978.246,1.27779720029522
"363","CLK_IDN.26","Generalist","Amphiprion clarkii","CLK","IDN","26",2,822.02,1181.9475,1541.875,254.874,4.90438412705886
"364","CLK_IDN.26","Generalist","Amphiprion clarkii","CLK","IDN","26",3,1541.875,2071.33125,2600.7875,2803.15,0.445926903661952
"366","CLK_IDN.26","Generalist","Amphiprion clarkii","CLK","IDN","26",5,4158.475,5304.175,6449.875,568.733,2.19786789231502
"367","CLK_IDN.26","Generalist","Amphiprion clarkii","CLK","IDN","26",6,6449.875,8135.21875,9820.5625,799.015,1.56442619975845
"368","CLK_IDN.26","Generalist","Amphiprion clarkii","CLK","IDN","26",7,9820.5625,12299.71875,14778.875,576.22,2.16931033285898
"369","CLK_IDN.26","Generalist","Amphiprion clarkii","CLK","IDN","26",8,14778.875,18425.8125,22072.75,348.828,3.58342793583084
"370","CLK_IDN.26","Generalist","Amphiprion clarkii","CLK","IDN","26",9,22072.75,27437.4375,32802.125,365.603,3.41900914379805
"371","CLK_IDN.26","Generalist","Amphiprion clarkii","CLK","IDN","26",10,32802.125,40693.6875,48585.25,581.973,2.14786596629053
"372","CLK_IDN.26","Generalist","Amphiprion clarkii","CLK","IDN","26",11,48585.25,60193.9375,71802.625,933.325,1.33929767230065
"373","CLK_IDN.26","Generalist","Amphiprion clarkii","CLK","IDN","26",12,71802.625,88879.1875,105955.75,1356.78,0.921298957826619
"374","CLK_IDN.26","Generalist","Amphiprion clarkii","CLK","IDN","26",13,105955.75,131076,156196.25,1760.68,0.709952972715087
"375","CLK_IDN.26","Generalist","Amphiprion clarkii","CLK","IDN","26",14,156196.25,193148.125,230100,1946.7,0.642112292597729
"376","CLK_IDN.26","Generalist","Amphiprion clarkii","CLK","IDN","26",15,230100,284456.875,338813.75,1855.96,0.673505894523589
"377","CLK_IDN.26","Generalist","Amphiprion clarkii","CLK","IDN","26",16,338813.75,418774.375,498735,1607.05,0.777822718645966
"378","CLK_IDN.26","Generalist","Amphiprion clarkii","CLK","IDN","26",17,498735,616358.75,733982.5,1326.6,0.942258404944972
"379","CLK_IDN.26","Generalist","Amphiprion clarkii","CLK","IDN","26",18,733982.5,907009.375,1080036.25,1174.36,1.06440955073402
"380","CLK_IDN.26","Generalist","Amphiprion clarkii","CLK","IDN","26",19,1080036.25,1080036.25,Inf,1174.36,1.06440955073402
"381","CLK_IDN.27","Generalist","Amphiprion clarkii","CLK","IDN","27",0,0,186.549375,373.09875,1247.3,1.00216467569951
"382","CLK_IDN.27","Generalist","Amphiprion clarkii","CLK","IDN","27",1,373.09875,647.51625,921.93375,1247.3,1.00216467569951
"383","CLK_IDN.27","Generalist","Amphiprion clarkii","CLK","IDN","27",2,921.93375,1325.610625,1729.2875,1512.97,0.826189547710794
"384","CLK_IDN.27","Generalist","Amphiprion clarkii","CLK","IDN","27",3,1729.2875,2323.1,2916.9125,724.874,1.72443762640128
"385","CLK_IDN.27","Generalist","Amphiprion clarkii","CLK","IDN","27",4,2916.9125,3790.41875,4663.925,420.276,2.9742359782619
"387","CLK_IDN.27","Generalist","Amphiprion clarkii","CLK","IDN","27",6,7233.8375,9124.025,11014.2125,193.45,6.46161798914448
"388","CLK_IDN.27","Generalist","Amphiprion clarkii","CLK","IDN","27",7,11014.2125,13794.73125,16575.25,270.176,4.62661376288049
"389","CLK_IDN.27","Generalist","Amphiprion clarkii","CLK","IDN","27",8,16575.25,20665.4375,24755.625,342.255,3.65224759316884
"390","CLK_IDN.27","Generalist","Amphiprion clarkii","CLK","IDN","27",9,24755.625,30772.375,36789.125,451.633,2.76773397869509
"391","CLK_IDN.27","Generalist","Amphiprion clarkii","CLK","IDN","27",10,36789.125,45639.875,54490.625,592.124,2.11104430828678
"392","CLK_IDN.27","Generalist","Amphiprion clarkii","CLK","IDN","27",11,54490.625,67510.3125,80530,939.913,1.3299103214872
"393","CLK_IDN.27","Generalist","Amphiprion clarkii","CLK","IDN","27",12,80530,99682.1875,118834.375,1330.3,0.939637675712245
"394","CLK_IDN.27","Generalist","Amphiprion clarkii","CLK","IDN","27",13,118834.375,147007.8125,175181.25,1513.88,0.825692921499722
"395","CLK_IDN.27","Generalist","Amphiprion clarkii","CLK","IDN","27",14,175181.25,216624.375,258067.5,1550.09,0.806404789399325
"396","CLK_IDN.27","Generalist","Amphiprion clarkii","CLK","IDN","27",15,258067.5,319031.875,379996.25,1532.74,0.815532967104662
"397","CLK_IDN.27","Generalist","Amphiprion clarkii","CLK","IDN","27",16,379996.25,469675.625,559355,1522.19,0.821185265965484
"398","CLK_IDN.27","Generalist","Amphiprion clarkii","CLK","IDN","27",17,559355,691275.625,823196.25,1644.48,0.760118700136213
"399","CLK_IDN.27","Generalist","Amphiprion clarkii","CLK","IDN","27",18,823196.25,1017254.375,1211312.5,230622,0.00542012470622924
"400","CLK_IDN.27","Generalist","Amphiprion clarkii","CLK","IDN","27",19,1211312.5,1211312.5,Inf,230622,0.00542012470622924
"404","CLK_IDN.28","Generalist","Amphiprion clarkii","CLK","IDN","28",3,1692.8625,2274.16875,2855.475,810.436,1.54237965736961
"405","CLK_IDN.28","Generalist","Amphiprion clarkii","CLK","IDN","28",4,2855.475,3710.5875,4565.7,943.91,1.32427879776674
"406","CLK_IDN.28","Generalist","Amphiprion clarkii","CLK","IDN","28",5,4565.7,5823.5875,7081.475,368.929,3.38818580268832
"407","CLK_IDN.28","Generalist","Amphiprion clarkii","CLK","IDN","28",6,7081.475,8931.85625,10782.2375,278.588,4.48691257340589
"408","CLK_IDN.28","Generalist","Amphiprion clarkii","CLK","IDN","28",7,10782.2375,13504.18125,16226.125,299.395,4.17508642428898
